Unknown,name,acronym,id,atlas_id,parent_structure_id,parent_name,parent_acronym,voxels_in_structure,cell_count
524,"Parasubiculum, layer 1",PAR1,10693,,843,Parasubiculum,PAR,0,0
525,"Parasubiculum, layer 2",PAR2,10694,,843,Parasubiculum,PAR,0,0
526,"Parasubiculum, layer 3",PAR3,10695,,843,Parasubiculum,PAR,0,0
528,"Postsubiculum, layer 1",POST1,10696,,1037,Postsubiculum,POST,0,0
529,"Postsubiculum, layer 2",POST2,10697,,1037,Postsubiculum,POST,0,0
530,"Postsubiculum, layer 3",POST3,10698,,1037,Postsubiculum,POST,0,0
532,"Presubiculum, layer 1",PRE1,10699,,1084,Presubiculum,PRE,0,0
533,"Presubiculum, layer 2",PRE2,10700,,1084,Presubiculum,PRE,0,0
534,"Presubiculum, layer 3",PRE3,10701,,1084,Presubiculum,PRE,0,0
477,"Dentate gyrus, subgranular zone",DG-sgz,10702,,726,Dentate gyrus,DG,0,0
474,"Dentate gyrus, molecular layer",DG-mo,10703,,726,Dentate gyrus,DG,422192,0
475,"Dentate gyrus, polymorph layer",DG-po,10704,,726,Dentate gyrus,DG,63200,0
1023,"Lingula (I), granular layer",LINGgr,10705,,912,Lingula (I),LING,0,0
1022,"Lingula (I), Purkinje layer",LINGpu,10706,,912,Lingula (I),LING,0,0
1021,"Lingula (I), molecular layer",LINGmo,10707,,912,Lingula (I),LING,0,0
1028,"Lobule II, granular layer",CENT2gr,10708,,976,Lobule II,CENT2,0,0
1027,"Lobule II, Purkinje layer",CENT2pu,10709,,976,Lobule II,CENT2,0,0
1026,"Lobule II, molecular layer",CENT2mo,10710,,976,Lobule II,CENT2,0,0
1032,"Lobule III, granular layer",CENT3gr,10711,,984,Lobule III,CENT3,0,0
1031,"Lobule III, Purkinje layer",CENT3pu,10712,,984,Lobule III,CENT3,0,0
1030,"Lobule III, molecular layer",CENT3mo,10713,,984,Lobule III,CENT3,0,0
1037,"Lobule IV, granular layer",CUL4gr,10714,,992,Lobule IV,CUL4,0,0
1036,"Lobule IV, Purkinje layer",CUL4pu,10715,,992,Lobule IV,CUL4,0,0
1035,"Lobule IV, molecular layer",CUL4mo,10716,,992,Lobule IV,CUL4,0,0
1041,"Lobule V, granular layer",CUL5gr,10717,,1001,Lobule V,CUL5,0,0
1040,"Lobule V, Purkinje layer",CUL5pu,10718,,1001,Lobule V,CUL5,0,0
1039,"Lobule V, molecular layer",CUL5mo,10719,,1001,Lobule V,CUL5,0,0
1044,"Lobules IV-V, Purkinje layer","CUL4, 5pu",10721,,1091,Lobules IV-V,"CUL4, 5",0,0
1043,"Lobules IV-V, molecular layer","CUL4, 5mo",10722,,1091,Lobules IV-V,"CUL4, 5",0,0
1050,"Declive (VI), granular layer",DECgr,10723,,936,Declive (VI),DEC,0,0
1049,"Declive (VI), Purkinje layer",DECpu,10724,,936,Declive (VI),DEC,0,0
1048,"Declive (VI), molecular layer",DECmo,10725,,936,Declive (VI),DEC,0,0
1054,"Folium-tuber vermis (VII), granular layer",FOTUgr,10726,,944,Folium-tuber vermis (VII),FOTU,0,0
1053,"Folium-tuber vermis (VII), Purkinje layer",FOTUpu,10727,,944,Folium-tuber vermis (VII),FOTU,0,0
1052,"Folium-tuber vermis (VII), molecular layer",FOTUmo,10728,,944,Folium-tuber vermis (VII),FOTU,0,0
1058,"Pyramus (VIII), granular layer",PYRgr,10729,,951,Pyramus (VIII),PYR,0,0
1057,"Pyramus (VIII), Purkinje layer",PYRpu,10730,,951,Pyramus (VIII),PYR,0,0
1056,"Pyramus (VIII), molecular layer",PYRmo,10731,,951,Pyramus (VIII),PYR,0,0
1062,"Uvula (IX), granular layer",UVUgr,10732,,957,Uvula (IX),UVU,0,0
1061,"Uvula (IX), Purkinje layer",UVUpu,10733,,957,Uvula (IX),UVU,0,0
1060,"Uvula (IX), molecular layer",UVUmo,10734,,957,Uvula (IX),UVU,0,0
1066,"Nodulus (X), granular layer",NODgr,10735,,968,Nodulus (X),NOD,0,0
1065,"Nodulus (X), Purkinje layer",NODpu,10736,,968,Nodulus (X),NOD,0,0
1064,"Nodulus (X), molecular layer",NODmo,10737,,968,Nodulus (X),NOD,0,0
910,Posterodorsal tegmental nucleus,PDTg,12345,,987,"Pons, motor related",P-mot,6071,0
962,Paratrigeminal nucleus,Pa5,12346,,386,"Medulla, sensory related",MY-sen,11049,0
1101,Vestibulocerebellar nucleus,VeCB,12347,,519,Cerebellar nuclei,CBN,8179,0
31,"Somatosensory areas, layer 1",SS1,12993,,453,Somatosensory areas,SS,0,0
32,"Somatosensory areas, layer 2/3",SS2/3,12994,,453,Somatosensory areas,SS,0,0
33,"Somatosensory areas, layer 4",SS4,12995,,453,Somatosensory areas,SS,0,0
34,"Somatosensory areas, layer 5",SS5,12996,,453,Somatosensory areas,SS,0,0
35,"Somatosensory areas, layer 6a",SS6a,12997,,453,Somatosensory areas,SS,0,0
36,"Somatosensory areas, layer 6b",SS6b,12998,,453,Somatosensory areas,SS,0,0
93,"Primary somatosensory area, unassigned",SSp-un,182305689,,322,Primary somatosensory area,SSp,0,0
94,"Primary somatosensory area, unassigned, layer 1",SSp-un1,182305693,,182305689,"Primary somatosensory area, unassigned",SSp-un,0,0
1328,"Primary somatosensory area, unassigned, layer 1,2,3",SSp-un1,182305696,,182305689,"Primary somatosensory area, unassigned",SSp-un,54387,0
95,"Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3,182305697,,182305689,"Primary somatosensory area, unassigned",SSp-un,0,0
96,"Primary somatosensory area, unassigned, layer 4",SSp-un4,182305701,,182305689,"Primary somatosensory area, unassigned",SSp-un,0,0
97,"Primary somatosensory area, unassigned, layer 5",SSp-un5,182305705,,182305689,"Primary somatosensory area, unassigned",SSp-un,0,0
98,"Primary somatosensory area, unassigned, layer 6a",SSp-un6a,182305709,,182305689,"Primary somatosensory area, unassigned",SSp-un,0,0
1329,"Primary somatosensory area, unassigned, layer 4,5,6",SSp-un4,182305712,,182305689,"Primary somatosensory area, unassigned",SSp-un,55527,0
99,"Primary somatosensory area, unassigned, layer 6b",SSp-un6b,182305713,,182305689,"Primary somatosensory area, unassigned",SSp-un,0,0
1327,retina,retina,304325711,,997,root,root,0,0
346,Anterior area,VISa,312782546,,22,Posterior parietal association areas,PTLp,0,0
347,"Anterior area, layer 1",VISa1,312782550,,312782546,Anterior area,VISa,0,0
348,"Anterior area, layer 2/3",VISa2/3,312782554,,312782546,Anterior area,VISa,0,0
349,"Anterior area, layer 4",VISa4,312782558,,312782546,Anterior area,VISa,0,0
350,"Anterior area, layer 5",VISa5,312782562,,312782546,Anterior area,VISa,0,0
351,"Anterior area, layer 6a",VISa6a,312782566,,312782546,Anterior area,VISa,0,0
352,"Anterior area, layer 6b",VISa6b,312782570,,312782546,Anterior area,VISa,0,0
206,Laterointermediate area,VISli,312782574,,669,Visual areas,VIS,0,0
207,"Laterointermediate area, layer 1",VISli1,312782578,,312782574,Laterointermediate area,VISli,0,0
208,"Laterointermediate area, layer 2/3",VISli2/3,312782582,,312782574,Laterointermediate area,VISli,0,0
209,"Laterointermediate area, layer 4",VISli4,312782586,,312782574,Laterointermediate area,VISli,0,0
210,"Laterointermediate area, layer 5",VISli5,312782590,,312782574,Laterointermediate area,VISli,0,0
355,"Rostrolateral area, layer 2/3",VISrl2/3,312782592,,417,Rostrolateral visual area,VISrl,95243,0
211,"Laterointermediate area, layer 6a",VISli6a,312782594,,312782574,Laterointermediate area,VISli,0,0
212,"Laterointermediate area, layer 6b",VISli6b,312782598,,312782574,Laterointermediate area,VISli,0,0
354,"Rostrolateral area, layer 1",VISrl1,312782604,,417,Rostrolateral visual area,VISrl,0,0
356,"Rostrolateral area, layer 4",VISrl4,312782612,,417,Rostrolateral visual area,VISrl,0,0
357,"Rostrolateral area, layer 5",VISrl5,312782616,,417,Rostrolateral visual area,VISrl,0,0
358,"Rostrolateral area, layer 6a",VISrl6a,312782620,,417,Rostrolateral visual area,VISrl,0,0
359,"Rostrolateral area, layer 6b",VISrl6b,312782624,,417,Rostrolateral visual area,VISrl,121264,0
213,Postrhinal area,VISpor,312782628,,669,Visual areas,VIS,0,0
214,"Postrhinal area, layer 1",VISpor1,312782632,,312782628,Postrhinal area,VISpor,0,0
215,"Postrhinal area, layer 2/3",VISpor2/3,312782636,,312782628,Postrhinal area,VISpor,0,0
216,"Postrhinal area, layer 4",VISpor4,312782640,,312782628,Postrhinal area,VISpor,0,0
218,"Postrhinal area, layer 6a",VISpor6a,312782648,,312782628,Postrhinal area,VISpor,0,0
219,"Postrhinal area, layer 6b",VISpor6b,312782652,,312782628,Postrhinal area,VISpor,0,0
217,"Postrhinal area, layer 5",VISpor5,312782656,,312782628,Postrhinal area,VISpor,67420,0
58,Rostrolateral lateral visual area,VISrll,480149202,,329,"Primary somatosensory area, barrel field",SSp-bfd,0,0
59,"Rostrolateral lateral visual area, layer 1",VISrll1,480149206,,480149202,Rostrolateral lateral visual area,VISrll,0,0
60,"Rostrolateral lateral visual area, layer 2/3",VISrll2/3,480149210,,480149202,Rostrolateral lateral visual area,VISrll,0,0
61,"Rostrolateral lateral visual area, layer 4",VISrll4,480149214,,480149202,Rostrolateral lateral visual area,VISrll,0,0
62,"Rostrolateral lateral visual area,layer 5",VISrll5,480149218,,480149202,Rostrolateral lateral visual area,VISrll,0,0
63,"Rostrolateral lateral visual area, layer 6a",VISrll6a,480149222,,480149202,Rostrolateral lateral visual area,VISrll,0,0
64,"Rostrolateral lateral visual area, layer 6b",VISrll6b,480149226,,480149202,Rostrolateral lateral visual area,VISrll,0,0
129,Laterolateral anterior visual area,VISlla,480149230,,1011,Dorsal auditory area,AUDd,0,0
130,"Laterolateral anterior visual area, layer 1",VISlla1,480149234,,480149230,Laterolateral anterior visual area,VISlla,0,0
131,"Laterolateral anterior visual area, layer 2/3",VISlla2/3,480149238,,480149230,Laterolateral anterior visual area,VISlla,0,0
132,"Laterolateral anterior visual area, layer 4",VISlla4,480149242,,480149230,Laterolateral anterior visual area,VISlla,0,0
133,"Laterolateral anterior visual area,layer 5",VISlla5,480149246,,480149230,Laterolateral anterior visual area,VISlla,0,0
134,"Laterolateral anterior visual area, layer 6a",VISlla6a,480149250,,480149230,Laterolateral anterior visual area,VISlla,0,0
135,"Laterolateral anterior visual area, layer 6b",VISlla6b,480149254,,480149230,Laterolateral anterior visual area,VISlla,0,0
304,Mediomedial anterior visual area,VISmma,480149258,,894,"Retrosplenial area, lateral agranular part",RSPagl,0,0
305,"Mediomedial anterior visual area, layer 1",VISmma1,480149262,,480149258,Mediomedial anterior visual area,VISmma,0,0
306,"Mediomedial anterior visual area, layer 2/3",VISmma2/3,480149266,,480149258,Mediomedial anterior visual area,VISmma,0,0
307,"Mediomedial anterior visual area, layer 4",VISmma4,480149270,,480149258,Mediomedial anterior visual area,VISmma,0,0
308,"Mediomedial anterior visual area,layer 5",VISmma5,480149274,,480149258,Mediomedial anterior visual area,VISmma,0,0
309,"Mediomedial anterior visual area, layer 6a",VISmma6a,480149278,,480149258,Mediomedial anterior visual area,VISmma,0,0
310,"Mediomedial anterior visual area, layer 6b",VISmma6b,480149282,,480149258,Mediomedial anterior visual area,VISmma,0,0
311,Mediomedial posterior visual area,VISmmp,480149286,,894,"Retrosplenial area, lateral agranular part",RSPagl,0,0
312,"Mediomedial posterior visual area, layer 1",VISmmp1,480149290,,480149286,Mediomedial posterior visual area,VISmmp,0,0
313,"Mediomedial posterior visual area, layer 2/3",VISmmp2/3,480149294,,480149286,Mediomedial posterior visual area,VISmmp,0,0
314,"Mediomedial posterior visual area, layer 4",VISmmp4,480149298,,480149286,Mediomedial posterior visual area,VISmmp,0,0
315,"Mediomedial posterior visual area,layer 5",VISmmp5,480149302,,480149286,Mediomedial posterior visual area,VISmmp,0,0
316,"Mediomedial posterior visual area, layer 6a",VISmmp6a,480149306,,480149286,Mediomedial posterior visual area,VISmmp,0,0
317,"Mediomedial posterior visual area, layer 6b",VISmmp6b,480149310,,480149286,Mediomedial posterior visual area,VISmmp,0,0
318,Medial visual area,VISm,480149314,,894,"Retrosplenial area, lateral agranular part",RSPagl,0,0
319,"Medial visual area, layer 1",VISm1,480149318,,480149314,Medial visual area,VISm,0,0
320,"Medial visual area, layer 2/3",VISm2/3,480149322,,480149314,Medial visual area,VISm,0,0
321,"Medial visual area, layer 4",VISm4,480149326,,480149314,Medial visual area,VISm,0,0
322,"Medial visual area,layer 5",VISm5,480149330,,480149314,Medial visual area,VISm,0,0
323,"Medial visual area, layer 6a",VISm6a,480149334,,480149314,Medial visual area,VISm,0,0
324,"Medial visual area, layer 6b",VISm6b,480149338,,480149314,Medial visual area,VISm,0,0
544,Prosubiculum,ProS,484682470,,822,Retrohippocampal region,RHP,0,0
545,"Prosubiculum, dorsal part",ProSd,484682475,,484682470,Prosubiculum,ProS,0,0
546,"Prosubiculum, dorsal part, molecular layer",ProSd-m,484682479,,484682475,"Prosubiculum, dorsal part",ProSd,0,0
547,"Prosubiculum, dorsal part, pyramidal layer",ProSd-sp,484682483,,484682475,"Prosubiculum, dorsal part",ProSd,0,0
548,"Prosubiculum, dorsal part, stratum radiatum",ProSd-sr,484682487,,484682475,"Prosubiculum, dorsal part",ProSd,0,0
549,"Prosubiculum, ventral part",ProSv,484682492,,484682470,Prosubiculum,ProS,0,0
550,"Prosubiculum, ventral part, molecular layer",ProSv-m,484682496,,484682492,"Prosubiculum, ventral part",ProSv,130183,0
551,"Prosubiculum, ventral part, pyramidal layer",ProSv-sp,484682500,,484682492,"Prosubiculum, ventral part",ProSv,0,0
552,"Prosubiculum, ventral part, stratum radiatum",Prosv-sr,484682504,,484682492,"Prosubiculum, ventral part",ProSv,0,0
554,Area prostriata,APr,484682508,,822,Retrohippocampal region,RHP,0,0
1190,supra-callosal cerebral white matter,scwm,484682512,,1009,fiber tracts,fiber tracts,0,0
1199,"corpus callosum, body",ccb,484682516,,776,corpus callosum,cc,0,0
1217,optic radiation,or,484682520,,896,thalamus related,lfbst,0,0
1218,auditory radiation,ar,484682524,,896,thalamus related,lfbst,0,0
1261,commissural branch of stria terminalis,stc,484682528,,301,stria terminalis,st,519285,0
663,"Dorsal part of the lateral geniculate complex, shell",LGd-sh,496345664,,170,Dorsal part of the lateral geniculate complex,LGd,62996,0
664,"Dorsal part of the lateral geniculate complex, core",LGd-co,496345668,,170,Dorsal part of the lateral geniculate complex,LGd,0,0
665,"Dorsal part of the lateral geniculate complex, ipsilateral zone",LGd-ip,496345672,,170,Dorsal part of the lateral geniculate complex,LGd,0,0
9,"Frontal pole, layer 5",FRP5,526157192,,184,"Frontal pole, cerebral cortex",FRP,0,0
11,"Frontal pole, layer 6b",FRP6b,526322264,,184,"Frontal pole, cerebral cortex",FRP,0,0
10,"Frontal pole, layer 6a",FRP6a,526322272,,184,"Frontal pole, cerebral cortex",FRP,55,0
270,"Orbital area, medial part, layer 6b",ORBm6b,527696977,,731,"Orbital area, medial part",ORBm,0,0
584,Lateral strip of striatum,LSS,549009199,,493,Striatum ventral region,STRv,0,0
850,Retroparafascicular nucleus,RPF,549009203,,1100,Pretectal region,PRT,0,0
851,Intercollicular nucleus,InCo,549009207,,323,"Midbrain, motor related",MBmot,0,0
855,Medial accesory oculomotor nucleus,MA3,549009211,,323,"Midbrain, motor related",MBmot,0,0
920,Peritrigeminal zone,P5,549009215,,987,"Pons, motor related",P-mot,0,0
921,Accessory trigeminal nucleus,Acs5,549009219,,987,"Pons, motor related",P-mot,0,0
922,Parvicellular motor 5 nucleus,PC5,549009223,,987,"Pons, motor related",P-mot,0,0
923,Intertrigeminal nucleus,I5,549009227,,987,"Pons, motor related",P-mot,0,0
672,Ethmoid nucleus of the thalamus,Eth,560581551,,138,Lateral group of the dorsal thalamus,LAT,0,0
673,Retroethmoid nucleus,REth,560581555,,138,Lateral group of the dorsal thalamus,LAT,0,0
695,Xiphoid thalamic nucleus,Xi,560581559,,571,Midline group of the dorsal thalamus,MTN,0,0
702,Posterior intralaminar thalamic nucleus,PIL,560581563,,51,Intralaminar nuclei of the dorsal thalamus,ILM,0,0
651,Posterior triangular thalamic nucleus,PoT,563807424,,637,Ventral group of the dorsal thalamus,VENT,27546,0
706,Intermediate geniculate nucleus,IntG,563807439,,1014,"Geniculate group, ventral thalamus",GENv,0,0
754,Ventromedial preoptic nucleus,VMPO,576073699,,141,Periventricular region,PVR,0,0
798,Perifornical nucleus,PeF,576073704,,290,Hypothalamic lateral zone,LZ,0,0
553,Hippocampo-amygdalar transition area,HATA,589508447,,822,Retrohippocampal region,RHP,0,0
820,Subcommissural organ,SCO,599626944,,339,"Midbrain, sensory related",MBsen,1479,0
766,"Medial mammillary nucleus, lateral part",MMl,606826647,,491,Medial mammillary nucleus,MM,0,0
767,"Medial mammillary nucleus, medial part",MMm,606826651,,491,Medial mammillary nucleus,MM,0,0
768,"Medial mammillary nucleus, posterior part",MMp,606826655,,491,Medial mammillary nucleus,MM,0,0
769,"Medial mammillary nucleus, dorsal part",MMd,606826659,,491,Medial mammillary nucleus,MM,0,0
858,Paratrochlear nucleus,Pa4,606826688,,323,"Midbrain, motor related",MBmot,9529,0
824,Paranigral nucleus,PN,607344830,,323,"Midbrain, motor related",MBmot,0,0
871,"Interpeduncular nucleus, rostral",IPR,607344834,,100,Interpeduncular nucleus,IPN,0,0
872,"Interpeduncular nucleus, caudal",IPC,607344838,,100,Interpeduncular nucleus,IPN,0,0
873,"Interpeduncular nucleus, apical",IPA,607344842,,100,Interpeduncular nucleus,IPN,0,0
874,"Interpeduncular nucleus, lateral",IPL,607344846,,100,Interpeduncular nucleus,IPN,0,0
875,"Interpeduncular nucleus, intermediate",IPI,607344850,,100,Interpeduncular nucleus,IPN,0,0
876,"Interpeduncular nucleus, dorsomedial",IPDM,607344854,,100,Interpeduncular nucleus,IPN,0,0
877,"Interpeduncular nucleus, dorsolateral",IPDL,607344858,,100,Interpeduncular nucleus,IPN,0,0
878,"Interpeduncular nucleus, rostrolateral",IPRL,607344862,,100,Interpeduncular nucleus,IPN,0,0
842,Supraoculomotor periaqueductal gray,Su3,614454272,,795,Periaqueductal gray,PAG,4395,0
